Elapsed Time,Total execs,Unique samples,Crashes,Hangs,Offsets,Execs/s,Fuzzing sample,Instr CoreSVG,Instr ImageIO,Instr XCTTargetBootstrap
00h 19m 25s,485187,277,0,58,14555,291,00117,245760,3678208,24576
00h 19m 25s,486084,277,0,58,14555,897,,245760,3678208,24576
00h 19m 25s,486320,277,0,58,14555,236,00069,245760,3678208,24576
00h 19m 25s,487000,277,0,58,14555,680,,245760,3678208,24576
00h 19m 25s,487456,277,0,59,14555,456,,245760,3678208,24576
00h 19m 25s,487759,277,0,59,14555,303,00143,,,
00h 19m 25s,488063,277,0,59,14555,304,,,,
00h 19m 25s,488160,277,0,59,14555,97,,,,
00h 19m 25s,488240,277,0,59,14555,80,,245760,3678208,24576
00h 19m 25s,488333,277,0,60,14555,93,,,,
00h 19m 25s,488442,277,0,60,14555,109,,,,
00h 19m 25s,488539,277,0,60,14555,97,00187,,,
00h 19m 25s,488639,277,0,60,14555,100,,245760,3678208,24576
00h 19m 25s,488705,277,0,60,14555,66,,,,
00h 19m 25s,488778,277,0,60,14555,73,,245760,3678208,24576
00h 19m 25s,488851,277,0,60,14555,73,,,,
00h 19m 25s,488917,277,0,60,14555,66,00241,245760,3678208,24576
00h 19m 25s,489016,277,0,61,14555,99,,,,
00h 19m 25s,489093,277,0,61,14555,77,,,,
00h 19m 25s,489187,277,0,61,14555,94,,,,
00h 19m 25s,489269,277,0,61,14555,82,,,,
00h 20m 57s,489355,277,0,61,14555,86,,245760,3678208,24576
00h 20m 57s,489447,277,0,61,14555,92,,,,
00h 20m 57s,489531,277,0,61,14555,84,,,,
00h 20m 57s,489611,277,0,61,14555,80,,,,
00h 20m 57s,489705,277,0,61,14555,94,,,,
00h 20m 57s,489786,277,0,61,14555,81,,245760,3678208,24576
00h 20m 57s,489869,277,0,61,14555,83,,,,
00h 20m 57s,489950,277,0,61,14555,81,,,,
00h 20m 57s,490053,277,0,61,14555,103,,245760,3678208,24576
00h 20m 57s,490135,277,0,61,14555,82,,,,
00h 20m 57s,490223,277,0,61,14555,88,,,,
00h 20m 57s,490308,277,0,61,14555,85,,,,
00h 20m 57s,490394,277,0,61,14555,86,,,,
00h 20m 57s,490494,277,0,61,14555,100,,245760,3678208,24576
00h 20m 57s,490572,277,0,61,14555,78,,,,
00h 20m 57s,490666,278,0,61,14556,94,,245760,3678208,24576
00h 20m 57s,490751,278,0,61,14556,85,00277,245760,3678208,24576
00h 20m 57s,490837,278,0,61,14556,86,,245760,3678208,24576
00h 20m 57s,490917,278,0,61,14556,80,,,,
00h 20m 57s,491010,279,0,61,14561,93,,,,
00h 20m 57s,491101,279,0,61,14561,91,,,,
00h 20m 57s,491200,279,0,61,14561,99,,,,
00h 20m 57s,491299,279,0,61,14561,99,,,,
00h 20m 57s,491391,279,0,61,14561,92,,,,
00h 20m 57s,491480,279,0,61,14561,89,,,,
00h 20m 57s,491578,279,0,61,14561,98,,245760,3678208,24576
00h 20m 57s,491676,279,0,61,14561,98,,245760,3678208,24576
00h 20m 57s,491771,279,0,61,14561,95,,,,
00h 20m 57s,491857,279,0,61,14561,86,,,,
00h 20m 57s,491968,279,0,61,14561,111,,,,
00h 20m 57s,492079,279,0,61,14561,111,,,,
00h 20m 57s,492184,279,0,61,14561,105,00278,,,
00h 20m 57s,492280,279,0,61,14561,96,,,,
00h 20m 57s,492368,279,0,61,14561,88,,245760,3678208,24576
00h 20m 57s,492463,279,0,61,14577,95,,,,
00h 20m 57s,492554,280,0,61,14577,91,,,,
00h 20m 57s,492645,280,0,61,14577,91,,,,
00h 20m 57s,492743,280,0,61,14577,98,00279,,,
00h 20m 57s,492844,280,0,61,14577,101,,245760,3678208,24576
00h 20m 57s,492932,280,0,61,14577,88,,,,
00h 20m 57s,493041,280,0,61,14577,109,00082,,,
00h 20m 57s,493136,280,0,61,14577,95,,,,
00h 20m 57s,493225,280,0,61,14577,89,,245760,3678208,24576
00h 20m 57s,493302,280,0,61,14577,77,,,,
00h 20m 57s,493403,280,0,61,14577,101,,,,
00h 20m 57s,493495,280,0,61,14577,92,,245760,3678208,24576
00h 20m 57s,493590,280,0,61,14577,95,,,,
00h 20m 57s,493681,280,0,61,14577,91,,,,
00h 20m 57s,493774,280,0,61,14577,93,,245760,3678208,24576
00h 20m 57s,493864,280,0,61,14577,90,,,,
00h 20m 57s,493968,280,0,61,14577,104,00274,245760,3678208,24576
00h 20m 57s,494066,280,0,61,14577,98,,,,
00h 20m 57s,494156,280,0,61,14577,90,,,,
00h 20m 57s,494239,280,0,61,14577,83,,,,
00h 20m 57s,494330,280,0,61,14577,91,,,,
00h 20m 57s,494410,280,0,61,14577,80,,,,
00h 20m 57s,494499,280,0,61,14577,89,,,,
00h 20m 57s,494592,280,0,61,14577,93,,245760,3678208,24576
00h 20m 57s,494676,280,0,61,14577,84,00280,245760,3678208,24576
00h 20m 57s,494764,281,0,61,14584,88,,245760,3678208,24576
00h 20m 57s,494863,281,0,61,14584,99,,,,
00h 20m 57s,494949,281,0,61,14584,86,,,,
00h 20m 57s,495032,281,0,61,14584,83,,,,
00h 20m 57s,495116,281,0,61,14584,84,,,,
00h 20m 57s,495202,281,0,61,14584,86,,245760,3678208,24576
00h 20m 57s,495297,281,0,61,14584,95,,,,
00h 20m 57s,495370,281,0,61,14584,73,,,,
00h 20m 57s,495457,281,0,61,14584,87,,,,
00h 20m 57s,495545,281,0,61,14584,88,,245760,3678208,24576
00h 20m 57s,495635,281,0,61,14584,90,,,,
00h 20m 57s,495728,281,0,61,14584,93,,,,
00h 20m 57s,495819,281,0,61,14584,91,,,,
00h 20m 57s,495908,281,0,61,14584,89,,,,
00h 20m 57s,495993,281,0,61,14584,85,,,,
00h 20m 57s,496071,281,0,61,14584,78,,,,
00h 20m 57s,496163,281,0,61,14584,92,,,,
00h 20m 57s,496245,281,0,61,14584,82,,,,
00h 20m 57s,496330,281,0,61,14584,85,,,,
00h 20m 57s,496411,281,0,61,14584,81,,,,
00h 20m 57s,496492,281,0,61,14584,81,00061,,,
00h 20m 57s,496918,281,0,61,14584,426,00282,245760,3678208,24576
00h 20m 57s,498207,283,0,61,14675,1289,,,,
00h 20m 57s,499156,283,0,61,14675,949,,,,
00h 20m 57s,500126,283,0,61,14675,970,,245760,3678208,24576
00h 20m 57s,500956,284,0,61,14678,830,,,,
00h 20m 57s,501951,284,0,61,14678,995,,245760,3678208,24576
00h 20m 57s,502913,284,0,61,14678,962,,,,
00h 20m 57s,503899,284,0,61,14678,986,,,,
00h 20m 57s,504894,284,0,61,14678,995,00283,245760,3678208,24576
00h 20m 57s,506488,284,0,61,14678,1594,00281,245760,3678208,24576
00h 20m 57s,508536,284,0,61,14678,2048,00285,245760,3678208,24576
00h 20m 57s,510528,286,0,61,14684,1992,00284,245760,3678208,24576
00h 22m 10s,512496,287,0,61,14684,1968,00061,245760,3678208,24576
00h 22m 10s,514594,287,0,61,14685,2098,00219,245760,3678208,24576
00h 22m 10s,516908,287,0,61,14685,2314,,,,
00h 22m 10s,518020,287,0,61,14685,1112,,,,
00h 22m 10s,519150,287,0,61,14685,1130,,,,
00h 22m 10s,520287,287,0,61,14685,1137,,,,
00h 22m 10s,521437,287,0,61,14685,1150,,245760,3678208,24576
00h 22m 10s,522573,287,0,61,14685,1136,00287,245760,3678208,24576
00h 22m 10s,523535,288,0,61,14685,962,00045,245760,3678208,24576
00h 22m 10s,525064,288,0,61,14685,1529,00110,245760,3678208,24576
00h 22m 10s,525851,288,0,61,14685,787,,245760,3678208,24576
00h 22m 10s,526500,289,0,61,14686,649,,245760,3678208,24576
00h 22m 10s,526907,289,0,61,14686,407,00288,245760,3678208,24576
00h 22m 10s,527335,289,0,61,14686,428,00242,245760,3678208,24576
00h 22m 10s,528098,289,0,61,14686,763,00142,245760,3678208,24576
00h 22m 10s,528514,289,0,61,14686,416,00088,245760,3678208,24576
00h 22m 10s,528659,289,0,61,14686,145,,245760,3678208,24576
00h 22m 10s,529599,289,0,61,14686,940,,245760,3678208,24576
00h 22m 10s,529752,289,0,61,14686,153,,,,
00h 22m 10s,529832,289,0,61,14686,80,,,,
00h 22m 10s,529921,289,0,61,14686,89,,,,
00h 22m 10s,530005,289,0,61,14686,84,,,,
00h 22m 10s,530100,289,0,61,14686,95,00001,245760,3678208,24576
00h 22m 10s,530379,289,0,62,14686,279,,245760,3678208,24576
00h 22m 10s,531153,289,0,62,14686,774,00211,,,
00h 22m 10s,531568,289,0,62,14686,415,,,,
00h 22m 10s,531807,289,0,62,14686,239,00175,,,
00h 22m 10s,532456,289,0,62,14686,649,,245760,3678208,24576
00h 22m 10s,532586,289,0,62,14688,130,,,,
00h 22m 10s,532724,290,0,62,14688,138,,245760,3678208,24576
00h 22m 10s,532856,290,0,62,14688,132,,245760,3678208,24576
00h 22m 10s,533257,291,0,62,14689,401,,245760,3678208,24576
00h 22m 10s,533417,291,0,62,14689,160,,,,
00h 22m 10s,533575,291,0,62,14689,158,,,,
00h 22m 10s,533777,291,0,62,14689,202,,,,
00h 22m 10s,533978,291,0,62,14689,201,,,,
00h 22m 10s,534163,291,0,62,14689,185,00290,245760,3678208,24576
00h 22m 10s,534476,291,0,62,14689,313,,245760,3678208,24576
00h 22m 10s,534896,291,0,62,14689,420,,,,
00h 22m 10s,535002,291,0,62,14689,106,,245760,3678208,24576
00h 22m 10s,535120,291,0,62,14689,118,00289,245760,3678208,24576
00h 22m 10s,535217,291,0,62,14689,97,00277,245760,3678208,24576
00h 22m 10s,535315,291,0,62,14689,98,,,,
00h 22m 10s,535405,291,0,62,14689,90,,,,
00h 22m 10s,535509,291,0,62,14689,104,,,,
00h 22m 10s,535605,291,0,62,14689,96,,,,
00h 22m 10s,535701,291,0,62,14689,96,,,,
00h 22m 10s,535784,291,0,62,14689,83,,245760,3678208,24576
00h 22m 10s,535886,293,0,62,14692,102,,,,
00h 22m 10s,535977,293,0,62,14692,91,,,,
00h 22m 10s,536076,293,0,62,14692,99,,245760,3678208,24576
00h 22m 10s,536163,293,0,62,14692,87,,,,
00h 22m 10s,536257,293,0,62,14692,94,,,,
00h 22m 10s,536354,293,0,62,14692,97,,,,
00h 22m 10s,536452,293,0,62,14692,98,,,,
00h 22m 10s,536546,293,0,62,14692,94,,245760,3678208,24576
00h 22m 10s,536652,293,0,62,14692,106,,,,
00h 22m 10s,536751,294,0,62,14693,99,,245760,3678208,24576
00h 22m 10s,536846,294,0,62,14693,95,,,,
00h 22m 10s,536942,295,0,62,14694,96,00294,,,
00h 22m 10s,537045,295,0,62,14694,103,,245760,3678208,24576
00h 22m 10s,537143,295,0,62,14694,98,,,,
00h 22m 10s,537240,295,0,62,14694,97,,,,
00h 22m 10s,537339,295,0,62,14694,99,,245760,3678208,24576
00h 22m 10s,537439,295,0,62,14694,100,,,,
00h 22m 10s,537552,295,0,62,14694,113,,,,
00h 22m 10s,537643,295,0,62,14694,91,,,,
00h 22m 10s,537736,295,0,62,14694,93,,,,
00h 22m 10s,537835,295,0,62,14694,99,,245760,3678208,24576
00h 22m 10s,537930,295,0,62,14694,95,00293,,,
00h 22m 10s,538033,295,0,62,14694,103,,,,
00h 22m 10s,538145,295,0,62,14694,112,,245760,3678208,24576
00h 23m 26s,538262,295,0,62,14694,117,,,,
00h 23m 26s,538368,295,0,62,14694,106,,,,
00h 23m 26s,538490,295,0,62,14694,122,,,,
00h 23m 26s,538592,295,0,62,14694,102,,,,
00h 23m 26s,538704,295,0,62,14694,112,,,,
00h 23m 26s,538810,295,0,62,14694,106,00292,245760,3678208,24576
00h 23m 26s,538907,295,0,62,14694,97,,245760,3678208,24576
00h 23m 26s,539013,295,0,62,14694,106,00291,245760,3678208,24576
00h 23m 26s,539111,295,0,62,14694,98,,,,
00h 23m 26s,539205,295,0,62,14694,94,,,,
00h 23m 26s,539296,295,0,62,14694,91,,,,
00h 23m 26s,539385,295,0,62,14694,89,,,,
00h 23m 26s,539488,295,0,62,14694,103,00175,245760,3678208,24576
00h 23m 26s,539863,296,0,62,14695,375,00082,245760,3678208,24576
00h 23m 26s,540752,296,0,62,14695,889,,,,
00h 23m 26s,541084,296,0,62,14695,332,00085,245760,3678208,24576
00h 23m 26s,541356,296,0,62,14695,272,,,,
00h 23m 26s,541892,296,0,62,14695,536,00221,,,
00h 23m 26s,542470,296,0,62,14695,578,,245760,3678208,24576
00h 23m 26s,542927,296,0,62,14695,457,,245760,3678208,24576
00h 23m 26s,543188,296,0,62,14695,261,,245760,3678208,24576
00h 23m 26s,543541,296,0,62,14695,353,00003,245760,3678208,24576
00h 23m 26s,544135,296,0,62,14695,594,,245760,3678208,24576
00h 23m 26s,544376,297,0,62,14697,241,,245760,3678208,24576
00h 23m 26s,544567,297,0,62,14704,191,,,,
00h 23m 26s,544859,297,0,62,14704,292,,,,
00h 23m 26s,545147,297,0,62,14704,288,,,,
00h 23m 26s,545461,297,0,62,14704,314,,,,
00h 23m 26s,545773,297,0,62,14704,312,,,,
00h 23m 26s,546091,297,0,62,14704,318,,245760,3678208,24576
00h 23m 26s,546398,297,0,62,14704,307,,,,
00h 23m 26s,546729,297,0,62,14704,331,,245760,3678208,24576
00h 23m 26s,547063,297,0,62,14704,334,,,,
00h 23m 26s,547385,297,0,62,14704,322,,,,
00h 23m 26s,547731,297,0,62,14704,346,,,,
00h 23m 26s,548088,297,0,62,14704,357,,245760,3678208,24576
00h 23m 26s,548437,297,0,62,14704,349,,245760,3678208,24576
00h 23m 26s,548805,297,0,62,14704,368,,,,
00h 23m 26s,549187,297,0,62,14704,382,,,,
00h 23m 26s,549583,297,0,62,14704,396,,,,
00h 23m 26s,549985,297,0,62,14704,402,,,,
00h 23m 26s,550422,297,0,62,14704,437,,,,
00h 23m 26s,550858,297,0,62,14704,436,,,,
00h 23m 26s,551339,297,0,62,14704,481,,245760,3678208,24576
00h 23m 26s,551831,297,0,62,14704,492,,,,
00h 23m 26s,552328,297,0,62,14704,497,,245760,3678208,24576
00h 23m 26s,552859,297,0,62,14704,531,,,,
00h 23m 26s,553407,297,0,62,14704,548,00297,,,
00h 23m 26s,554090,298,0,62,14704,683,,245760,3678208,24576
00h 23m 26s,555016,298,0,62,14704,926,00296,245760,3678208,24576
00h 23m 26s,555478,298,0,62,14704,462,00105,245760,3678208,24576
00h 23m 26s,557063,298,0,62,14706,1585,00281,245760,3678208,24576
00h 23m 26s,558714,298,0,62,14706,1651,00166,245760,3678208,24576
00h 23m 26s,560088,298,0,62,14706,1374,,,,
00h 23m 26s,560996,298,0,62,14706,908,,,,
00h 23m 26s,561923,298,0,62,14706,927,,,,
00h 23m 26s,562888,298,0,62,14706,965,,,,
00h 23m 26s,563855,298,0,62,14706,967,,,,
00h 23m 26s,564801,298,0,62,14706,946,,,,
00h 23m 26s,565785,298,0,62,14706,984,,,,
00h 23m 26s,566758,298,0,62,14706,973,,,,
00h 23m 26s,567711,298,0,62,14706,953,,,,
00h 23m 26s,568642,298,0,62,14706,931,,,,
00h 23m 26s,569615,298,0,62,14706,973,,,,
00h 23m 26s,570579,298,0,62,14706,964,00252,245760,3678208,24576
00h 23m 26s,572612,298,0,62,14706,2033,,,,
00h 23m 26s,573876,298,0,62,14706,1264,,,,
00h 23m 26s,575197,298,0,62,14706,1321,00259,245760,3678208,24576
00h 23m 26s,576417,298,0,62,14706,1220,,,,
00h 23m 26s,577617,298,0,62,14706,1200,,,,
00h 23m 26s,578687,299,0,62,14706,1070,00298,,,
00h 23m 26s,579797,299,0,62,14706,1110,,,,
00h 23m 26s,580126,299,0,62,14706,329,00076,,,
00h 23m 26s,580841,299,0,62,14706,715,00160,,,
00h 23m 26s,581297,299,0,62,14706,456,00254,245760,3678208,24576
00h 24m 27s,582499,299,0,62,14706,1202,,245760,3678208,24576
00h 24m 27s,582956,299,0,62,14706,457,,245760,3678208,24576
00h 24m 27s,583430,299,0,63,14706,474,00183,245760,3678208,24576
00h 24m 27s,583639,299,0,63,14706,209,,,,
00h 24m 27s,583961,299,0,63,14706,322,,,,
00h 24m 27s,584040,299,0,63,14706,79,,245760,3678208,24576
00h 24m 27s,584113,299,0,63,14706,73,,,,
00h 24m 27s,584180,299,0,63,14706,67,,245760,3678208,24576
00h 24m 27s,584275,299,0,64,14706,95,,,,
00h 24m 27s,584348,299,0,64,14706,73,,,,
00h 24m 27s,584422,299,0,64,14706,74,,245760,3678208,24576
00h 24m 27s,584494,299,0,64,14706,72,00079,245760,3678208,24576
00h 24m 27s,585008,299,0,64,14706,514,,245760,3678208,24576
00h 24m 27s,585171,299,0,64,14706,163,00257,245760,3678208,24576
00h 24m 27s,585682,299,0,65,14706,511,,245760,3678208,24576
00h 24m 27s,586058,299,0,65,14706,376,00280,245760,3678208,24576
00h 24m 27s,586413,299,0,65,14706,355,,245760,3678208,24576
00h 24m 27s,586598,299,0,65,14706,185,,245760,3678208,24576
00h 24m 27s,586743,299,0,65,14706,145,,245760,3678208,24576
00h 24m 27s,586945,299,0,65,14706,202,00092,245760,3678208,24576
00h 24m 27s,588195,299,0,66,14706,1250,,245760,3678208,24576
00h 24m 27s,588412,299,0,66,14706,217,00066,245760,3678208,24576
00h 24m 27s,588700,299,0,66,14706,288,,245760,3678208,24576
00h 24m 27s,589122,299,0,66,14706,422,,245760,3678208,24576
00h 24m 27s,589370,299,0,66,14706,248,,245760,3678208,24576
00h 24m 27s,589656,299,0,66,14706,286,00214,245760,3678208,24576
00h 24m 27s,589878,299,0,66,14706,222,,,,
00h 24m 27s,589986,299,0,66,14706,108,,,,
00h 24m 27s,590094,299,0,66,14706,108,,,,
00h 24m 27s,590211,299,0,66,14706,117,,245760,3678208,24576
00h 24m 27s,590315,299,0,66,14706,104,,245760,3678208,24576
00h 24m 27s,590428,299,0,66,14706,113,,,,
00h 24m 27s,590548,299,0,66,14710,120,,,,
00h 24m 27s,590726,300,0,66,14710,178,,,,
00h 24m 27s,590932,300,0,66,14710,206,,245760,3678208,24576
00h 24m 27s,591095,300,0,66,14710,163,,245760,3678208,24576
00h 24m 27s,591278,300,0,66,14710,183,,,,
00h 24m 27s,591495,300,0,66,14710,217,00299,,,
00h 24m 27s,591672,300,0,66,14710,177,,245760,3678208,24576
00h 24m 27s,591744,300,0,66,14710,72,,,,
00h 24m 27s,591823,300,0,66,14710,79,,,,
00h 24m 27s,591899,300,0,66,14710,76,,,,
00h 24m 27s,591984,300,0,66,14710,85,,,,
00h 24m 27s,592060,300,0,66,14710,76,,,,
00h 24m 27s,592141,300,0,66,14710,81,,,,
00h 24m 27s,592218,300,0,66,14710,77,,,,
00h 24m 27s,592304,300,0,66,14710,86,00113,,,
00h 24m 27s,593097,300,0,66,14710,793,00261,,,
00h 24m 27s,593597,300,0,66,14710,500,,,,
00h 24m 27s,593905,300,0,66,14710,308,,,,
00h 24m 27s,594219,300,0,66,14710,314,,245760,3678208,24576
00h 24m 27s,594517,300,0,66,14710,298,00134,245760,3678208,24576
00h 24m 27s,595326,300,0,66,14710,809,,245760,3678208,24576
00h 24m 27s,595646,300,0,67,14710,320,00282,245760,3678208,24576
00h 24m 27s,596415,300,0,67,14710,769,00255,245760,3678208,24576
00h 24m 27s,597104,300,0,67,14710,689,,245760,3678208,24576
00h 24m 27s,597580,300,0,67,14710,476,,,,
00h 24m 27s,597984,300,0,67,14710,404,00178,245760,3678208,24576
00h 24m 27s,598186,300,0,67,14710,202,00154,245760,3678208,24576
00h 24m 27s,598292,300,0,67,14710,106,,245760,3678208,24576
00h 24m 27s,598867,300,0,67,14710,575,,245760,3678208,24576
00h 25m 27s,599342,300,0,67,14710,475,00223,245760,3678208,24576
00h 25m 27s,600117,300,0,67,14710,775,,245760,3678208,24576
00h 25m 27s,600457,300,0,67,14710,340,00135,,,
00h 25m 27s,600660,300,0,67,14710,203,,,,
00h 25m 27s,600742,300,0,67,14710,82,,,,
00h 25m 27s,600821,300,0,67,14710,79,,,,
00h 25m 27s,600905,300,0,67,14710,84,,,,
00h 25m 27s,600994,300,0,67,14710,89,,,,
00h 25m 27s,601088,300,0,67,14710,94,,,,
00h 25m 27s,601177,300,0,67,14710,89,,,,
00h 25m 27s,601264,300,0,67,14710,87,,245760,3678208,24576
00h 25m 27s,601351,300,0,67,14710,87,,,,
00h 25m 27s,601437,300,0,67,14710,86,,,,
00h 25m 27s,601523,300,0,67,14710,86,,,,
00h 25m 27s,601606,300,0,67,14710,83,,,,
00h 25m 27s,601694,300,0,67,14710,88,,,,
00h 25m 27s,601776,300,0,67,14710,82,,,,
00h 25m 27s,601866,300,0,67,14710,90,,,,
00h 25m 27s,601952,300,0,67,14710,86,,,,
00h 25m 27s,602043,300,0,67,14710,91,,,,
00h 25m 27s,602118,300,0,67,14710,75,,,,
00h 25m 27s,602197,300,0,67,14710,79,00073,,,
00h 25m 27s,602919,300,0,67,14710,722,,245760,3678208,24576
00h 25m 27s,603247,300,0,67,14710,328,00077,,,
00h 25m 27s,603668,300,0,67,14710,421,,,,
00h 25m 27s,604062,300,0,67,14710,394,,245760,3678208,24576
00h 25m 27s,604435,300,0,67,14710,373,00064,245760,3678208,24576
00h 25m 27s,605791,300,0,67,14710,1356,,245760,3678208,24576
00h 25m 27s,606104,300,0,67,14710,313,,,,
00h 25m 27s,606216,300,0,67,14710,112,,,,
00h 25m 27s,606322,300,0,67,14710,106,,,,
00h 25m 27s,606419,300,0,67,14710,97,,,,
00h 25m 27s,606523,300,0,67,14710,104,,,,
00h 25m 27s,606639,300,0,67,14710,116,,,,
00h 25m 27s,606745,300,0,67,14710,106,00147,245760,3678208,24576
00h 25m 27s,607000,300,0,68,14710,255,00244,245760,3678208,24576
00h 25m 27s,607579,300,0,68,14710,579,,,,
00h 25m 27s,608254,300,0,68,14710,675,00000,245760,3678208,24576
00h 25m 27s,609558,300,0,68,14710,1304,00125,245760,3678208,24576
00h 25m 27s,610021,300,0,68,14710,463,00286,245760,3678208,24576
00h 25m 27s,610402,300,0,68,14710,381,,245760,3678208,24576
00h 25m 27s,611027,300,0,68,14710,625,00109,245760,3678208,24576
00h 25m 27s,611649,300,0,68,14710,622,,245760,3678208,24576
00h 25m 27s,612027,300,0,68,14710,378,00216,245760,3678208,24576
00h 25m 27s,612230,300,0,68,14710,203,,,,
00h 25m 27s,612389,300,0,68,14710,159,,,,
00h 25m 27s,612546,300,0,68,14710,157,,,,
00h 25m 27s,612706,300,0,68,14710,160,,,,
00h 25m 27s,612872,300,0,68,14710,166,,,,
00h 25m 27s,613028,300,0,68,14710,156,,245760,3678208,24576
00h 25m 27s,613181,300,0,68,14710,153,,,,
00h 25m 27s,613365,300,0,68,14710,184,,245760,3678208,24576
00h 25m 27s,613562,300,0,68,14710,197,,,,
00h 25m 27s,613812,300,0,68,14710,250,00203,,,
00h 25m 27s,614866,300,0,68,14710,1054,00266,245760,3678208,24576
00h 25m 27s,615266,300,0,68,14710,400,00300,245760,3678208,24576
00h 25m 27s,617123,301,0,68,14728,1857,,245760,3678208,24576
00h 25m 27s,618365,302,0,68,14728,1242,00301,245760,3678208,24576
00h 25m 27s,619566,302,0,68,14728,1201,00004,245760,3678208,24576
00h 25m 27s,621899,302,0,68,14728,2333,00222,245760,3678208,24576
00h 26m 49s,622885,302,0,68,14728,986,,245760,3678208,24576
00h 26m 49s,623682,302,0,68,14728,797,00150,245760,3678208,24576
00h 26m 49s,624173,302,0,68,14728,491,,245760,3678208,24576
00h 26m 49s,624761,302,0,68,14728,588,,,,
00h 26m 49s,625262,302,0,68,14728,501,00014,245760,3678208,24576
00h 26m 49s,626540,302,0,68,14732,1278,00119,245760,3678208,24576
00h 26m 49s,627797,302,0,68,14732,1257,00041,245760,3678208,24576
00h 26m 49s,628364,302,0,68,14732,567,,,,
00h 26m 49s,628985,302,0,68,14732,621,00158,245760,3678208,24576
00h 26m 49s,629751,302,0,68,14732,766,00270,,,
00h 26m 49s,630379,302,0,68,14732,628,00009,,,
00h 26m 49s,631841,302,0,68,14732,1462,00007,245760,3678208,24576
00h 26m 49s,633848,302,0,68,14732,2007,00086,245760,3678208,24576
00h 26m 49s,634875,303,0,68,14741,1027,,,,
00h 26m 49s,635228,303,0,68,14741,353,,,,
00h 26m 49s,635568,303,0,68,14741,340,,245760,3678208,24576
00h 26m 49s,635912,303,0,68,14741,344,00302,245760,3678208,24576
00h 26m 49s,636838,303,0,68,14741,926,00110,245760,3678208,24576
00h 26m 49s,637948,303,0,68,14741,1110,,245760,3678208,24576
00h 26m 49s,638902,303,0,68,14741,954,00303,245760,3678208,24576
00h 26m 49s,639405,304,0,68,14743,503,,,,
00h 26m 49s,639812,304,0,68,14743,407,,245760,3678208,24576
00h 26m 49s,640220,304,0,68,14743,408,,,,
00h 26m 49s,640669,304,0,68,14743,449,,245760,3678208,24576
00h 26m 49s,641112,304,0,68,14743,443,,,,
00h 26m 49s,641587,304,0,68,14743,475,,,,
00h 26m 49s,642087,304,0,68,14743,500,,,,
00h 26m 49s,642583,304,0,68,14743,496,,,,
00h 26m 49s,643129,304,0,68,14743,546,,245760,3678208,24576
00h 26m 49s,643662,305,0,68,14743,533,,,,
00h 26m 49s,644156,305,0,68,14743,494,,245760,3678208,24576
00h 26m 49s,644420,305,0,68,14743,264,00304,,,
00h 26m 49s,644975,305,0,68,14743,555,00228,,,
00h 26m 49s,645827,305,0,68,14743,852,,245760,3678208,24576
00h 26m 49s,646726,305,0,68,14743,899,00175,245760,3678208,24576
00h 26m 49s,647018,305,0,68,14743,292,,,,
00h 26m 49s,647126,305,0,68,14743,108,,,,
00h 26m 49s,647220,305,0,68,14743,94,00206,245760,3678208,24576
00h 26m 49s,647860,305,0,68,14743,640,00178,245760,3678208,24576
00h 26m 49s,648410,305,0,68,14743,550,,245760,3678208,24576
00h 26m 49s,648496,305,0,68,14743,86,,,,
00h 26m 49s,648579,305,0,68,14743,83,,,,
00h 26m 49s,648663,305,0,68,14743,84,,,,
00h 26m 49s,648753,305,0,68,14743,90,,245760,3678208,24576
00h 26m 49s,648834,305,0,68,14743,81,00086,245760,3678208,24576
00h 26m 49s,649110,305,0,68,14743,276,00123,245760,3678208,24576
00h 26m 49s,651092,305,0,68,14743,1982,00096,,,
00h 26m 49s,652378,305,0,68,14743,1286,00237,245760,3678208,24576
00h 26m 49s,652680,305,0,68,14743,302,,,,
00h 26m 49s,652768,305,0,68,14743,88,,,,
00h 26m 49s,652855,305,0,68,14743,87,,,,
00h 26m 49s,652949,305,0,68,14743,94,,,,
00h 26m 49s,653032,305,0,68,14743,83,,,,
00h 26m 49s,653120,305,0,68,14743,88,,,,
00h 26m 49s,653208,305,0,68,14743,88,,,,
00h 26m 49s,653290,305,0,68,14743,82,,,,
00h 26m 49s,653382,305,0,68,14743,92,,,,
00h 26m 49s,653473,305,0,68,14743,91,,245760,3678208,24576
00h 26m 49s,653568,305,0,68,14743,95,,,,
00h 26m 49s,653664,305,0,68,14743,96,,,,
00h 26m 49s,653766,305,0,68,14743,102,,,,
00h 26m 49s,653863,305,0,68,14743,97,,,,
00h 26m 49s,653951,305,0,68,14743,88,,,,
00h 26m 49s,654049,305,0,68,14743,98,,,,
00h 26m 49s,654136,305,0,68,14743,87,,,,
00h 26m 49s,654232,305,0,68,14743,96,,245760,3678208,24576
00h 26m 49s,654325,305,0,68,14743,93,,,,
00h 26m 49s,654428,305,0,68,14743,103,,,,
00h 26m 49s,654530,305,0,68,14743,102,,,,
00h 26m 49s,654627,305,0,68,14743,97,,,,
00h 26m 49s,654720,305,0,68,14743,93,,,,
00h 26m 49s,654817,305,0,68,14743,97,,245760,3678208,24576
00h 26m 49s,654902,305,0,68,14743,85,,,,
00h 26m 49s,654994,305,0,68,14743,92,,,,
00h 26m 49s,655086,305,0,68,14743,92,00242,245760,3678208,24576
00h 26m 49s,655168,305,0,68,14743,82,,,,
