Elapsed Time,Total execs,Unique samples,Crashes,Hangs,Offsets,Execs/s,Fuzzing sample,Instr CoreSVG,Instr ImageIO,Instr XCTTargetBootstrap
00h 08m 09s,293583,221,0,11,14248,183,,245760,3678208,24576
00h 08m 09s,293756,221,0,11,14248,173,,245760,3678208,24576
00h 08m 09s,293924,221,0,11,14248,168,,245760,3678208,24576
00h 08m 09s,294094,221,0,11,14248,170,,,,
00h 08m 09s,294296,221,0,11,14248,202,,,,
00h 08m 09s,294489,221,0,11,14248,193,,245760,3678208,24576
00h 08m 09s,294690,222,0,11,14248,201,,245760,3678208,24576
00h 08m 09s,294856,222,0,11,14248,166,,245760,3678208,24576
00h 08m 09s,295036,222,0,11,14248,180,,245760,3678208,24576
00h 08m 09s,295217,222,0,11,14248,181,,245760,3678208,24576
00h 08m 09s,295409,222,0,11,14248,192,00221,,,
00h 08m 09s,295580,222,0,11,14248,171,,,,
00h 08m 09s,295759,222,0,11,14248,179,00216,245760,3678208,24576
00h 08m 09s,295955,222,0,11,14248,196,,245760,3678208,24576
00h 08m 09s,296636,222,0,11,14248,681,,,,
00h 08m 09s,296857,222,0,11,14248,221,,245760,3678208,24576
00h 08m 09s,297047,222,0,11,14248,190,,245760,3678208,24576
00h 08m 09s,297242,223,0,11,14251,195,00222,245760,3678208,24576
00h 08m 09s,297429,223,0,11,14251,187,,245760,3678208,24576
00h 08m 09s,297627,223,0,11,14251,198,,245760,3678208,24576
00h 08m 09s,297815,224,0,11,14253,188,,245760,3678208,24576
00h 08m 09s,298016,224,0,11,14253,201,00223,,,
00h 08m 09s,298235,224,0,11,14253,219,,245760,3678208,24576
00h 08m 09s,298417,224,0,11,14253,182,,245760,3678208,24576
00h 08m 09s,298599,224,0,11,14253,182,00215,,,
00h 08m 09s,298785,224,0,11,14253,186,,245760,3678208,24576
00h 08m 09s,298993,224,0,11,14253,208,,,,
00h 08m 09s,299194,224,0,11,14253,201,,245760,3678208,24576
00h 08m 09s,299383,224,0,11,14253,189,00214,245760,3678208,24576
00h 08m 09s,299571,224,0,11,14253,188,,245760,3678208,24576
00h 08m 09s,299754,224,0,11,14253,183,00212,245760,3678208,24576
00h 08m 09s,300147,225,0,11,14254,393,,,,
00h 08m 09s,301051,225,0,11,14254,904,,245760,3678208,24576
00h 08m 09s,301554,226,0,11,14255,503,00226,245760,3678208,24576
00h 08m 09s,302394,227,0,11,14262,840,,245760,3678208,24576
00h 08m 09s,303987,227,0,11,14262,1593,,245760,3678208,24576
00h 08m 09s,305412,227,0,11,14262,1425,,245760,3678208,24576
00h 08m 51s,306413,229,0,11,14309,1001,00229,245760,3678208,24576
00h 08m 51s,306861,230,0,11,14315,448,,245760,3678208,24576
00h 08m 51s,307849,230,0,11,14315,988,,245760,3678208,24576
00h 08m 51s,308766,232,0,11,14323,917,00227,245760,3678208,24576
00h 08m 51s,310236,233,0,11,14325,1470,00233,245760,3678208,24576
00h 08m 51s,311992,234,0,11,14329,1756,00232,245760,3678208,24576
00h 08m 51s,313598,234,0,11,14329,1606,00224,245760,3678208,24576
00h 08m 51s,314957,236,0,11,14333,1359,,245760,3678208,24576
00h 08m 51s,316778,238,0,11,14345,1821,00237,245760,3678208,24576
00h 08m 51s,318325,240,0,11,14347,1547,00238,245760,3678208,24576
00h 08m 51s,319992,240,0,11,14347,1667,00240,245760,3678208,24576
00h 08m 51s,321598,241,0,11,14350,1606,00205,245760,3678208,24576
00h 08m 51s,323681,241,0,11,14350,2083,,245760,3678208,24576
00h 08m 51s,324303,241,0,11,14350,622,00142,245760,3678208,24576
00h 08m 51s,324997,241,0,11,14350,694,00141,,,
00h 08m 51s,325421,241,0,11,14350,424,,245760,3678208,24576
00h 08m 51s,325762,241,0,11,14350,341,00139,245760,3678208,24576
00h 08m 51s,325910,241,0,11,14350,148,,,,
00h 08m 51s,326055,241,0,11,14350,145,,,,
00h 08m 51s,326199,241,0,11,14350,144,,,,
00h 08m 51s,326353,241,0,11,14350,154,,245760,3678208,24576
00h 08m 51s,326491,241,0,11,14350,138,,245760,3678208,24576
00h 08m 51s,326670,242,0,11,14351,179,,245760,3678208,24576
00h 08m 51s,326826,242,0,11,14351,156,,,,
00h 08m 51s,326991,242,0,11,14351,165,,,,
00h 08m 51s,327198,242,0,11,14351,207,,245760,3678208,24576
00h 08m 51s,327385,242,0,11,14351,187,00138,245760,3678208,24576
00h 08m 51s,328547,242,0,11,14351,1162,,,,
00h 08m 51s,328701,242,0,11,14351,154,,245760,3678208,24576
00h 08m 51s,328844,242,0,11,14351,143,,,,
00h 08m 51s,328997,242,0,11,14351,153,,,,
00h 08m 51s,329169,242,0,11,14351,172,,245760,3678208,24576
00h 08m 51s,329332,242,0,11,14351,163,,,,
00h 08m 51s,329496,242,0,11,14351,164,,,,
00h 08m 51s,329665,242,0,11,14351,169,,245760,3678208,24576
00h 08m 51s,329820,242,0,11,14351,155,,,,
00h 08m 51s,329982,242,0,11,14351,162,,,,
00h 08m 51s,330150,242,0,11,14351,168,,245760,3678208,24576
00h 08m 51s,330293,242,0,11,14351,143,,,,
00h 08m 51s,330454,242,0,11,14351,161,00137,245760,3678208,24576
00h 08m 51s,331036,242,0,11,14351,582,,245760,3678208,24576
00h 08m 51s,331262,242,0,11,14351,226,00134,245760,3678208,24576
00h 09m 34s,332414,242,0,11,14351,1152,00133,245760,3678208,24576
00h 09m 34s,332677,242,0,11,14351,263,00124,245760,3678208,24576
00h 09m 34s,333231,242,0,11,14351,554,,245760,3678208,24576
00h 09m 34s,333671,242,0,11,14351,440,,245760,3678208,24576
00h 09m 34s,333944,242,0,11,14351,273,,245760,3678208,24576
00h 09m 34s,334226,242,0,11,14351,282,,245760,3678208,24576
00h 09m 34s,334546,243,0,11,14358,320,00243,245760,3678208,24576
00h 09m 34s,334830,244,0,11,14358,284,00242,245760,3678208,24576
00h 09m 34s,335188,244,0,11,14358,358,00123,245760,3678208,24576
00h 09m 34s,336044,244,0,11,14358,856,,245760,3678208,24576
00h 09m 34s,337005,244,0,11,14358,961,00120,245760,3678208,24576
00h 09m 34s,337981,244,0,11,14358,976,,245760,3678208,24576
00h 09m 34s,338419,244,0,11,14358,438,00119,245760,3678208,24576
00h 09m 34s,339172,244,0,11,14358,753,,245760,3678208,24576
00h 09m 34s,339447,244,0,11,14358,275,,245760,3678208,24576
00h 09m 34s,339625,244,0,11,14358,178,,245760,3678208,24576
00h 09m 34s,339833,244,0,11,14358,208,,245760,3678208,24576
00h 09m 34s,340041,244,0,12,14358,208,00118,245760,3678208,24576
00h 09m 34s,340194,244,0,12,14358,153,,245760,3678208,24576
00h 09m 34s,340866,245,0,13,14390,672,00244,245760,3678208,24576
00h 09m 34s,341555,245,0,13,14390,689,,245760,3678208,24576
00h 09m 34s,342322,245,0,13,14390,767,,245760,3678208,24576
00h 09m 34s,342451,245,0,13,14473,129,,245760,3678208,24576
00h 09m 34s,342625,245,0,14,14473,174,,,,
00h 09m 34s,342758,245,0,14,14473,133,,,,
00h 09m 34s,342897,245,0,14,14473,139,,,,
00h 09m 34s,343031,245,0,14,14473,134,,,,
00h 09m 34s,343178,245,0,14,14473,147,,,,
00h 09m 34s,343315,245,0,14,14473,137,,,,
00h 09m 34s,343450,245,0,14,14473,135,,,,
00h 09m 34s,343580,245,0,14,14473,130,00245,,,
00h 09m 34s,343744,246,0,14,14473,164,,,,
00h 09m 34s,343885,246,0,15,14473,141,,245760,3678208,24576
00h 09m 34s,344041,246,0,15,14473,156,,,,
00h 09m 34s,344198,246,0,15,14473,157,,,,
00h 09m 34s,344354,246,0,15,14473,156,,,,
00h 09m 34s,344494,246,0,15,14473,140,,,,
00h 09m 34s,344635,246,0,15,14473,141,,245760,3678208,24576
00h 09m 34s,345018,246,0,16,14473,383,00247,245760,3678208,24576
00h 09m 34s,346976,248,0,16,14475,1958,00117,245760,3678208,24576
00h 09m 34s,347538,248,0,16,14475,562,,,,
00h 09m 34s,348076,248,0,16,14475,538,,245760,3678208,24576
00h 09m 34s,348373,248,0,16,14475,297,,245760,3678208,24576
